Date,regime,holding,strategy_return,qqq_return,tqqq_return,year_month
2019-11-01,QQQ,QQQ,0.00904164113452808,0.00904164113452808,0.026770513045906025,2019-11
2019-11-04,Turbulent,QQQ,0.006165706175978978,0.006165706175978978,0.017687282000382203,2019-11
2019-11-05,QQQ,QQQ,0.0005495687407620244,0.0005495687407620244,0.0012415952317107613,2019-11
2019-11-06,QQQ,QQQ,-0.0022500829501748963,-0.0022500829501748963,-0.0063623610650721946,2019-11
2019-11-07,Turbulent,QQQ,0.003348394149513662,0.003348394149513662,0.010078033527273553,2019-11
2019-11-08,QQQ,QQQ,0.0039833991368997705,0.0039833991368997705,0.011743977975508689,2019-11
2019-11-11,Calm,TQQQ,-3.0951283163077616,-0.0013424714482227213,-0.004217616383456741,2019-11
2019-11-12,TQQQ,QQQ,3.096667770218935,0.0028819253593957875,0.008146884346165917,2019-11
2019-11-13,QQQ,QQQ,0.00024781382555777415,0.00024781382555777415,-0.0014886695036918135,2019-11
2019-11-14,Turbulent,QQQ,-0.0007938333853034503,-0.0007938333853034503,-0.0002706798357946378,2019-11
2019-11-15,QQQ,QQQ,0.007320604125198051,0.007320604125198051,0.018654441877540697,2019-11
2019-11-18,Turbulent,QQQ,0.0007883573038206294,0.0007883573038206294,0.005171876044416373,2019-11
2019-11-19,QQQ,QQQ,0.001476020201098458,0.001476020201098458,0.004092243344537939,2019-11
2019-11-20,QQQ,QQQ,-0.006017018014469645,-0.006017018014469645,-0.017675878764720435,2019-11
2019-11-21,Turbulent,QQQ,-0.0022284653600469356,-0.0022284653600469356,-0.0078072601290502764,2019-11
2019-11-22,QQQ,QQQ,0.000644414604990755,0.000644414604990755,0.0026988718705622354,2019-11
2019-11-25,Turbulent,QQQ,0.01177185014066335,0.01177185014066335,0.03404969551336757,2019-11
2019-11-26,QQQ,QQQ,0.0019081048110970633,0.0019081048110970633,0.005974317059363508,2019-11
2019-11-27,QQQ,QQQ,0.0069643746078956225,0.0069643746078956225,0.019997915781143044,2019-11
2019-11-29,Turbulent,QQQ,-0.0045722367224397585,-0.0045722367224397585,-0.013416157024684508,2019-11
2019-12-02,Turbulent,QQQ,-0.010291986193928567,-0.010291986193928567,-0.0326868686186542,2019-12
2019-12-03,QQQ,QQQ,-0.007863342114328717,-0.007863342114328717,-0.02271754205665039,2019-12
2019-12-04,QQQ,QQQ,0.005051431650964126,0.005051431650964126,0.01471111152288458,2019-12
2019-12-05,Turbulent,QQQ,0.0019740442291125114,0.0019740442291125114,0.005211481626698218,2019-12
2019-12-06,QQQ,QQQ,0.010641876599621245,0.010641876599621245,0.03045236132513141,2019-12
2019-12-09,Calm,TQQQ,-3.0729495008225354,-0.004546932975691412,-0.012357864672663345,2019-12
2019-12-10,TQQQ,QQQ,3.067569329480644,-0.000833238366200254,-0.0022273740645272102,2019-12
2019-12-11,QQQ,QQQ,0.005282578480546678,0.005282578480546678,0.01497316976322522,2019-12
2019-12-12,Turbulent,QQQ,0.007436567936537549,0.007436567936537549,0.022616434076522193,2019-12
2019-12-13,QQQ,QQQ,0.00328725191262263,0.00328725191262263,0.008930364301065377,2019-12
2019-12-16,Calm,TQQQ,-3.0110114216266464,0.009988927333987553,0.028271712107418922,2019-12
2019-12-17,TQQQ,QQQ,3.0215736903418455,0.0005733413812116525,0.0013380847505095293,2019-12
2019-12-18,QQQ,QQQ,0.0007641204254688532,0.0007641204254688532,0.002307063561277677,2019-12
2019-12-19,Calm,TQQQ,-2.998521551113049,0.006231806070739554,0.020171111342477694,2019-12
2019-12-20,TQQQ,QQQ,3.008776210057374,0.004022852873584907,0.011816316557069502,2019-12
2019-12-23,Calm,TQQQ,-2.9895865675006257,0.00263789574764031,0.007373325999678527,2019-12
2019-12-24,TQQQ,QQQ,2.992743726308934,0.0005192630606674066,0.00129385347702614,2019-12
2019-12-26,Calm,TQQQ,-2.965803074483406,0.008785432041547104,0.02564679834850171,2019-12
2019-12-27,TQQQ,QQQ,2.9737464625121386,-0.0008420440128140869,-0.002956614378677522,2019-12
2019-12-30,Calm,TQQQ,-2.996833694694868,-0.006575631650548295,-0.02013061780405156,2019-12
2019-12-31,TQQQ,QQQ,2.9921410826588657,0.00188301961454634,0.005677549027293484,2019-12
2020-01-02,Calm,TQQQ,-2.938086205414789,0.016559451174690237,0.048377328216783234,2020-01
2020-01-03,TQQQ,QQQ,2.945443451293,-0.009202205296479497,-0.027566889990250486,2020-01
2020-01-06,Calm,TQQQ,-2.9541777217490437,0.006422671953623728,0.018832619534206327,2020-01
2020-01-07,TQQQ,QQQ,2.9604610345027127,-0.00013935919995491637,-0.0012224369863204979,2020-01
2020-01-08,QQQ,QQQ,0.007488288103882457,0.007488288103882457,0.022754520522106532,2020-01
2020-01-09,Calm,TQQQ,-2.9215153266194673,0.008437871840222344,0.024901912451341567,2020-01
2020-01-10,TQQQ,QQQ,2.9273925754579584,-0.0025606230017313687,-0.008196298620833493,2020-01
2020-01-13,Calm,TQQQ,-2.901235066680973,0.011470768178476566,0.03435380739781913,2020-01
2020-01-14,TQQQ,QQQ,2.9087605118704714,-0.003945322988977973,-0.011738381452648395,2020-01
2020-01-15,QQQ,QQQ,0.00040902021790861954,0.00040902021790861954,0.0006267926611965535,2020-01
2020-01-16,Calm,TQQQ,-2.8927806292807086,0.009537803624533355,0.02750049159912351,2020-01
2020-01-17,TQQQ,QQQ,2.9072550576497074,0.004936624744465694,0.014824034976774978,2020-01
2020-01-21,Calm,TQQQ,-2.8929315926307804,-0.0004477012250789228,-0.0005005699578478546,2020-01
2020-01-22,TQQQ,QQQ,2.895122584131775,0.002638692726073831,0.006787136298333569,2020-01
2020-01-23,QQQ,QQQ,0.0032110633842200253,0.0032110633842200253,0.00920832942880153,2020-01
2020-01-24,Calm,TQQQ,-2.9086015943163828,-0.008450822946962476,-0.026263412527522425,2020-01
2020-01-27,Calm,TQQQ,-0.06381706013909427,-0.02087187527114229,-0.06381706013909427,2020-01
2020-01-28,TQQQ,QQQ,2.9583390363769944,0.015243080139622297,0.045436001111289544,2020-01
2020-01-29,QQQ,QQQ,0.001624258568688222,0.001624258568688222,0.003600731899429675,2020-01
2020-01-30,Turbulent,QQQ,0.003555184220232727,0.003555184220232727,0.011232679376261387,2020-01
2020-01-31,QQQ,QQQ,-0.015985087719598442,-0.015985087719598442,-0.0503958389771939,2020-01
2020-02-03,Turbulent,QQQ,0.014996440401366915,0.014996440401366915,0.044897384256329026,2020-02
2020-02-04,QQQ,QQQ,0.02263039410772968,0.02263039410772968,0.06607527844578907,2020-02
2020-02-05,QQQ,QQQ,0.0032917455642978892,0.0032917455642978892,0.011498070837906575,2020-02
2020-02-06,Turbulent,QQQ,0.008595238012690212,0.008595238012690212,0.024084164432502535,2020-02
2020-02-07,QQQ,QQQ,-0.004310192353599316,-0.004310192353599316,-0.012996870209008133,2020-02
2020-02-10,Turbulent,QQQ,0.01201315196541172,0.01201315196541172,0.035432741928210144,2020-02
2020-02-11,QQQ,QQQ,0.00017243642879019404,0.00017243642879019404,0.0007213468027136078,2020-02
2020-02-12,QQQ,QQQ,0.00969383004290341,0.00969383004290341,0.028868976931382684,2020-02
2020-02-13,Turbulent,QQQ,-0.0012815411221389506,-0.0012815411221389506,-0.003860037500645728,2020-02
2020-02-14,QQQ,QQQ,0.0028596570255392424,0.0028596570255392424,0.006745353676454331,2020-02
2020-02-18,Turbulent,QQQ,0.0003835770395557267,0.0003835770395557267,0.0017445366644561386,2020-02
2020-02-19,QQQ,QQQ,0.009539851926639979,0.009539851926639979,0.028524266336281665,2020-02
2020-02-20,QQQ,QQQ,-0.009326861974103307,-0.009326861974103307,-0.028872888631088296,2020-02
2020-02-21,Turbulent,QQQ,-0.019396399744144487,-0.019396399744144487,-0.058893292217159575,2020-02
2020-02-24,Turbulent,QQQ,-0.03932657749481517,-0.03932657749481517,-0.12241728250880057,2020-02
2020-02-25,QQQ,QQQ,-0.027568596381967132,-0.027568596381967132,-0.08435446051230103,2020-02
2020-02-26,QQQ,QQQ,0.005140791054546485,0.005140791054546485,0.013665243285434057,2020-02
2020-02-27,Turbulent,QQQ,-0.05137113481161797,-0.05137113481161797,-0.16195824939292763,2020-02
2020-02-28,QQQ,QQQ,0.0007776712784844572,0.0007776712784844572,0.015443425180654531,2020-02
2020-03-02,Turbulent,QQQ,0.05031605638777756,0.05031605638777756,0.12794765615320144,2020-03
2020-03-03,QQQ,QQQ,-0.032592643273079314,-0.032592643273079314,-0.09889316843920974,2020-03
2020-03-04,QQQ,QQQ,0.04087555701560004,0.04087555701560004,0.11453968156757896,2020-03
2020-03-05,Turbulent,QQQ,-0.030853457821648087,-0.030853457821648087,-0.09183988915661162,2020-03
2020-03-06,QQQ,QQQ,-0.017016189897553,-0.017016189897553,-0.053834567173584216,2020-03
2020-03-09,Turbulent,QQQ,-0.07199490825335053,-0.07199490825335053,-0.22708781990114751,2020-03
2020-03-10,QQQ,QQQ,0.053019811665840924,0.053019811665840924,0.14465661740083866,2020-03
2020-03-11,QQQ,QQQ,-0.04453172897991988,-0.04453172897991988,-0.13765851501195092,2020-03
2020-03-12,Turbulent,QQQ,-0.09617114513409389,-0.09617114513409389,-0.3203205231759329,2020-03
2020-03-13,QQQ,QQQ,0.08130856978408789,0.08130856978408789,0.23892541471524537,2020-03
2020-03-16,Turbulent,QQQ,-0.12759212554447494,-0.12759212554447494,-0.42258836400654304,2020-03
2020-03-17,QQQ,QQQ,0.07310311456681581,0.07310311456681581,0.15096264640209833,2020-03
2020-03-18,QQQ,QQQ,-0.03088846078108278,-0.03088846078108278,-0.09713547760259118,2020-03
2020-03-19,Turbulent,QQQ,0.0059845386721772914,0.0059845386721772914,0.02288533406831974,2020-03
2020-03-20,QQQ,QQQ,-0.03996424094350405,-0.03996424094350405,-0.12455019939658658,2020-03
2020-03-23,Turbulent,QQQ,0.000722125395783953,0.000722125395783953,0.003093078741461145,2020-03
2020-03-24,QQQ,QQQ,0.07458541863983294,0.07458541863983294,0.2012320368294941,2020-03
2020-03-25,QQQ,QQQ,-0.007432633519022065,-0.007432633519022065,-0.023459546273358476,2020-03
2020-03-26,Turbulent,QQQ,0.051320741060126226,0.051320741060126226,0.15088879107826758,2020-03
2020-03-27,QQQ,QQQ,-0.03499829369882256,-0.03499829369882256,-0.10968130751634737,2020-03
2020-03-30,Turbulent,QQQ,0.0357273602316928,0.0357273602316928,0.09993299695430063,2020-03
2020-03-31,QQQ,QQQ,-0.008576303583102083,-0.008576303583102083,-0.02814758036463183,2020-03
2020-04-01,QQQ,QQQ,-0.04341843853274922,-0.04341843853274922,-0.13245235063780952,2020-04
2020-04-02,Turbulent,QQQ,0.02009171918315122,0.02009171918315122,0.05750445800335709,2020-04
2020-04-03,QQQ,QQQ,-0.014294252230651056,-0.014294252230651056,-0.04110496607021553,2020-04
2020-04-06,Turbulent,QQQ,0.06905429588483948,0.06905429588483948,0.1900707844898814,2020-04
2020-04-07,QQQ,QQQ,-0.00040714092848944023,-0.00040714092848944023,-0.0019510026280437406,2020-04
2020-04-08,QQQ,QQQ,0.021010181688910085,0.021010181688910085,0.06191057035608534,2020-04
2020-04-09,Turbulent,QQQ,0.0014446964183229237,0.0014446964183229237,0.003664904560467196,2020-04
2020-04-13,Turbulent,QQQ,0.010745684670082734,0.010745684670082734,0.03416375264987268,2020-04
2020-04-14,QQQ,QQQ,0.04257185256214702,0.04257185256214702,0.12199697020924054,2020-04
2020-04-15,QQQ,QQQ,-0.011536193245609434,-0.011536193245609434,-0.03373426867991378,2020-04
2020-04-16,Turbulent,QQQ,0.018075437676433638,0.018075437676433638,0.052182930292940514,2020-04
2020-04-17,QQQ,QQQ,0.009521073623991084,0.009521073623991084,0.024730291284007916,2020-04
2020-04-20,Turbulent,QQQ,-0.011915222091771127,-0.011915222091771127,-0.03290483314704927,2020-04
2020-04-21,QQQ,QQQ,-0.03759738185784424,-0.03759738185784424,-0.11718306314072094,2020-04
2020-04-22,QQQ,QQQ,0.02924265289172805,0.02924265289172805,0.08475965629808062,2020-04
2020-04-23,Turbulent,QQQ,-0.0021354726726969973,-0.0021354726726969973,-0.0065805498252226495,2020-04
2020-04-24,QQQ,QQQ,0.015647599585310902,0.015647599585310902,0.04717849853090409,2020-04
2020-04-27,Turbulent,QQQ,0.00801096502518802,0.00801096502518802,0.019320793224860536,2020-04
2020-04-28,QQQ,QQQ,-0.019014022752036033,-0.019014022752036033,-0.05560859244772394,2020-04
2020-04-29,QQQ,QQQ,0.034846678763250497,0.034846678763250497,0.09895236390047096,2020-04
2020-04-30,Turbulent,QQQ,-0.0004112670826652875,-0.0004112670826652875,0.006614895495842939,2020-04
2020-05-01,QQQ,QQQ,-0.02858975190023511,-0.02858975190023511,-0.09400670449697415,2020-05
2020-05-04,Turbulent,QQQ,0.01158993889833084,0.01158993889833084,0.0346622939919851,2020-05
2020-05-05,QQQ,QQQ,0.01127347879250608,0.01127347879250608,0.03144008275448625,2020-05
2020-05-06,QQQ,QQQ,0.006137601292063502,0.006137601292063502,0.01955672690666699,2020-05
2020-05-07,Turbulent,QQQ,0.012794278103887913,0.012794278103887913,0.038280740276126594,2020-05
2020-05-08,QQQ,QQQ,0.013611869497137904,0.013611869497137904,0.0395471650865767,2020-05
2020-05-11,Turbulent,QQQ,0.008899023510661868,0.008899023510661868,0.024565433822846844,2020-05
2020-05-12,QQQ,QQQ,-0.021159380362676127,-0.021159380362676127,-0.06133419030132385,2020-05
2020-05-13,QQQ,QQQ,-0.012594589760250442,-0.012594589760250442,-0.03860515766625195,2020-05
2020-05-14,Turbulent,QQQ,0.011288261173033524,0.011288261173033524,0.03262246770323984,2020-05
2020-05-15,QQQ,QQQ,0.006470600939372024,0.006470600939372024,0.017018673991449778,2020-05
2020-05-18,Turbulent,QQQ,0.018460687735970274,0.018460687735970274,0.05628165271769456,2020-05
2020-05-19,QQQ,QQQ,-0.002509343182719545,-0.002509343182719545,-0.0076810922467471544,2020-05
2020-05-20,QQQ,QQQ,0.01977135697617723,0.01977135697617723,0.056897003369032244,2020-05
2020-05-21,Turbulent,QQQ,-0.010950374888059763,-0.010950374888059763,-0.031222842247179982,2020-05
2020-05-22,QQQ,QQQ,0.0034457328610932253,0.0034457328610932253,0.00900240921507676,2020-05
2020-05-26,Turbulent,QQQ,-0.002703383030745355,-0.002703383030745355,-0.004174212847110177,2020-05
2020-05-27,QQQ,QQQ,0.005442659435434424,0.005442659435434424,0.013972323706022215,2020-05
2020-05-28,QQQ,QQQ,-0.0013033967123407008,-0.0013033967123407008,-0.006395712957066666,2020-05
2020-05-29,Turbulent,QQQ,0.014546484038345716,0.014546484038345716,0.04043442670634056,2020-05
2020-06-01,Turbulent,QQQ,0.0029950293178799803,0.0029950293178799803,0.012248386018879075,2020-06
2020-06-02,QQQ,QQQ,0.006685397636577891,0.006685397636577891,0.01973476022301456,2020-06
2020-06-03,QQQ,QQQ,0.004488449086054425,0.004488449086054425,0.01348239161843458,2020-06
2020-06-04,Calm,TQQQ,-3.115603583943641,-0.007038087715001264,-0.020528318678141453,2020-06
2020-06-05,TQQQ,QQQ,3.1281989974346445,0.019633501206004822,0.05758406356901682,2020-06
2020-06-08,Calm,TQQQ,-3.0486094255936234,0.007729930874735903,0.022005508272004187,2020-06
2020-06-09,TQQQ,QQQ,3.063558236692384,0.007218880224024438,0.022063926354596083,2020-06
2020-06-10,QQQ,QQQ,0.01193001968799076,0.01193001968799076,0.035451263085978825,2020-06
2020-06-11,Turbulent,QQQ,-0.0508188555681777,-0.0508188555681777,-0.1592668206173827,2020-06
2020-06-12,QQQ,QQQ,0.007916612723778844,0.007916612723778844,0.021454916222571112,2020-06
2020-06-15,Turbulent,QQQ,0.01209364649558189,0.01209364649558189,0.03465205133810073,2020-06
2020-06-16,QQQ,QQQ,0.01702706621577095,0.01702706621577095,0.05150398973950895,2020-06
2020-06-17,QQQ,QQQ,0.003165545818039613,0.003165545818039613,0.009690203398512908,2020-06
2020-06-18,Turbulent,QQQ,0.002705611737729134,0.002705611737729134,0.007684897308232309,2020-06
2020-06-19,QQQ,QQQ,-0.0001638777452463868,-0.0001638777452463868,-0.0013832656402081546,2020-06
2020-06-22,Turbulent,QQQ,0.011921425498766326,0.011921425498766326,0.03494436879184137,2020-06
2020-06-23,QQQ,QQQ,0.00847504048560028,0.00847504048560028,0.025780478187219322,2020-06
2020-06-24,QQQ,QQQ,-0.020831194696557427,-0.020831194696557427,-0.06072484697906086,2020-06
2020-06-25,Turbulent,QQQ,0.009474543184709024,0.009474543184709024,0.026166568502759415,2020-06
2020-06-26,QQQ,QQQ,-0.023898314352169693,-0.023898314352169693,-0.07459484272205934,2020-06
2020-06-29,Turbulent,QQQ,0.01084752151257977,0.01084752151257977,0.03146229458389097,2020-06
2020-06-30,QQQ,QQQ,0.019412007410726937,0.019412007410726937,0.05591231017877676,2020-06
2020-07-01,QQQ,QQQ,0.011604394616306772,0.011604394616306772,0.035115952349284246,2020-07
2020-07-02,Turbulent,QQQ,0.006763834138589998,0.006763834138589998,0.02103486292033782,2020-07
2020-07-06,Turbulent,QQQ,0.02428710366707117,0.02428710366707117,0.07090793776292391,2020-07
2020-07-07,QQQ,QQQ,-0.006912822559335797,-0.006912822559335797,-0.01985667496227034,2020-07
2020-07-08,QQQ,QQQ,0.013085706769653501,0.013085706769653501,0.037733518517828524,2020-07
2020-07-09,Turbulent,QQQ,0.008388142148421818,0.008388142148421818,0.02467525185098684,2020-07
2020-07-10,QQQ,QQQ,0.006804479928545544,0.006804479928545544,0.020954485138409643,2020-07
2020-07-13,Turbulent,QQQ,-0.020785199805397545,-0.020785199805397545,-0.06377704921076888,2020-07
2020-07-14,QQQ,QQQ,0.007053311891160335,0.007053311891160335,0.020978164763094706,2020-07
2020-07-15,QQQ,QQQ,0.0020332973669915447,0.0020332973669915447,0.004934825413319419,2020-07
2020-07-16,Turbulent,QQQ,-0.006845726399549624,-0.006845726399549624,-0.021682074314139665,2020-07
2020-07-17,QQQ,QQQ,0.0011571308333050176,0.0011571308333050176,0.004660421589957816,2020-07
2020-07-20,Turbulent,QQQ,0.02797602556806828,0.02797602556806828,0.0816919930118792,2020-07
2020-07-21,QQQ,QQQ,-0.010475133541569188,-0.010475133541569188,-0.03249331511469798,2020-07
2020-07-22,QQQ,QQQ,0.0035162292701866184,0.0035162292701866184,0.01151015684957452,2020-07
2020-07-23,Turbulent,QQQ,-0.02646707235891904,-0.02646707235891904,-0.08157968985184423,2020-07
2020-07-24,QQQ,QQQ,-0.00954134163444511,-0.00954134163444511,-0.03002723444180985,2020-07
2020-07-27,Turbulent,QQQ,0.017685968160124386,0.017685968160124386,0.05232775049783191,2020-07
2020-07-28,QQQ,QQQ,-0.012806480072370775,-0.012806480072370775,-0.03831399515382845,2020-07
2020-07-29,QQQ,QQQ,0.011459838035377624,0.011459838035377624,0.03348074667419762,2020-07
2020-07-30,Turbulent,QQQ,0.005222106424170283,0.005222106424170283,0.016108557504078136,2020-07
2020-07-31,QQQ,QQQ,0.017688241302381776,0.017688241302381776,0.05253731221838284,2020-07
2020-08-03,Turbulent,QQQ,0.013416187463836595,0.013416187463836595,0.036598085520761846,2020-08
2020-08-04,QQQ,QQQ,0.003705197858022017,0.003705197858022017,0.012918003932960442,2020-08
2020-08-05,QQQ,QQQ,0.002474792947592337,0.002474792947592337,0.007940203476282737,2020-08
2020-08-06,Turbulent,QQQ,0.013158118719263444,0.013158118719263444,0.037564681675055674,2020-08
2020-08-07,QQQ,QQQ,-0.011609392286817573,-0.011609392286817573,-0.033224269885477796,2020-08
2020-08-10,Turbulent,QQQ,-0.004282242454511026,-0.004282242454511026,-0.01355706397913743,2020-08
2020-08-11,QQQ,QQQ,-0.0191229420445543,-0.0191229420445543,-0.05842694108246345,2020-08
2020-08-12,QQQ,QQQ,0.02484041560947542,0.02484041560947542,0.07214155558945608,2020-08
2020-08-13,Turbulent,QQQ,0.0022783295469086503,0.0022783295469086503,0.006982843519163807,2020-08
2020-08-14,QQQ,QQQ,-0.0011751631441935617,-0.0011751631441935617,-0.002897153642801124,2020-08
2020-08-17,Turbulent,QQQ,0.011543903553888754,0.011543903553888754,0.03247866952379263,2020-08
2020-08-18,QQQ,QQQ,0.009579111572982532,0.009579111572982532,0.02895284977019417,2020-08
2020-08-19,QQQ,QQQ,-0.006749734648911683,-0.006749734648911683,-0.019734602750500617,2020-08
2020-08-20,Turbulent,QQQ,0.013776067387672708,0.013776067387672708,0.04031608960267447,2020-08
2020-08-21,QQQ,QQQ,0.006906539309963385,0.006906539309963385,0.020662231994261787,2020-08
2020-08-24,Turbulent,QQQ,0.006224940011301291,0.006224940011301291,0.01836981881401796,2020-08
2020-08-25,QQQ,QQQ,0.00783120526654879,0.00783120526654879,0.023074567751982203,2020-08
2020-08-26,QQQ,QQQ,0.02111469908143531,0.02111469908143531,0.06205329281744708,2020-08
2020-08-27,Turbulent,QQQ,-0.0031219556928065925,-0.0031219556928065925,-0.009101487494977288,2020-08
2020-08-28,QQQ,QQQ,0.00507248867025186,0.00507248867025186,0.015335007725955547,2020-08
2020-08-31,Turbulent,QQQ,0.008001318366516845,0.008001318366516845,0.022879785254750522,2020-08
2020-09-01,QQQ,QQQ,0.016946956239958826,0.016946956239958826,0.050630072328240114,2020-09
2020-09-02,QQQ,QQQ,0.00942486234507544,0.00942486234507544,0.027828825288004816,2020-09
2020-09-03,Turbulent,QQQ,-0.0520305233160405,-0.0520305233160405,-0.1667103966547814,2020-09
2020-09-04,QQQ,QQQ,-0.013415672269007008,-0.013415672269007008,-0.042097685564825224,2020-09
2020-09-08,Turbulent,QQQ,-0.0492574624206264,-0.0492574624206264,-0.1523871414208477,2020-09
2020-09-09,QQQ,QQQ,0.028952603086844147,0.028952603086844147,0.08243069383529059,2020-09
2020-09-10,QQQ,QQQ,-0.020137937954140494,-0.020137937954140494,-0.05958882476267378,2020-09
2020-09-11,Turbulent,QQQ,-0.006963971293165171,-0.006963971293165171,-0.022102163005775183,2020-09
2020-09-14,Turbulent,QQQ,0.017265061121003407,0.017265061121003407,0.05023287356430096,2020-09
2020-09-15,QQQ,QQQ,0.014074387731237502,0.014074387731237502,0.04162790249901379,2020-09
2020-09-16,QQQ,QQQ,-0.016075306502141395,-0.016075306502141395,-0.049236068991908154,2020-09
2020-09-17,Turbulent,QQQ,-0.015745321589453805,-0.015745321589453805,-0.04715377500424645,2020-09
2020-09-18,QQQ,QQQ,-0.012844546769180284,-0.012844546769180284,-0.03939240200403621,2020-09
2020-09-21,Turbulent,QQQ,0.0023950995952321877,0.0023950995952321877,0.011777709704062151,2020-09
2020-09-22,QQQ,QQQ,0.01840835225975389,0.01840835225975389,0.053200627098854834,2020-09
2020-09-23,QQQ,QQQ,-0.031010336758296352,-0.031010336758296352,-0.0971702442781644,2020-09
2020-09-24,Turbulent,QQQ,0.004645783591077281,0.004645783591077281,0.014522907226593901,2020-09
2020-09-25,QQQ,QQQ,0.022982302353163536,0.022982302353163536,0.06773378275394364,2020-09
2020-09-28,Turbulent,QQQ,0.02055610862759235,0.02055610862759235,0.057593805616737666,2020-09
2020-09-29,QQQ,QQQ,-0.0045192432246270505,-0.0045192432246270505,-0.010539474914146812,2020-09
2020-09-30,QQQ,QQQ,0.006825644726611797,0.006825644726611797,0.01959468860099189,2020-09
2020-10-01,Turbulent,QQQ,0.015747663342042834,0.015747663342042834,0.04576660807062815,2020-10
2020-10-02,QQQ,QQQ,-0.02853436641688315,-0.02853436641688315,-0.08606328484106204,2020-10
2020-10-05,Turbulent,QQQ,0.021102044207826184,0.021102044207826184,0.06116265998420456,2020-10
2020-10-06,QQQ,QQQ,-0.018008265173955332,-0.018008265173955332,-0.055215249682271,2020-10
2020-10-07,QQQ,QQQ,0.01715155536229554,0.01715155536229554,0.05124189279468471,2020-10
2020-10-08,Turbulent,QQQ,0.005308640809926641,0.005308640809926641,0.014615113715402476,2020-10
2020-10-09,QQQ,QQQ,0.01516450654208033,0.01516450654208033,0.0435275250488224,2020-10
2020-10-12,Turbulent,QQQ,0.030403520889249844,0.030403520889249844,0.08917089439816978,2020-10
2020-10-13,QQQ,QQQ,-3.3971832867002325e-05,-3.3971832867002325e-05,0.00012954578633289174,2020-10
2020-10-14,QQQ,QQQ,-0.008387805408613344,-0.008387805408613344,-0.02500534205045595,2020-10
2020-10-15,Turbulent,QQQ,-0.006733093172237066,-0.006733093172237066,-0.020885512968016003,2020-10
2020-10-16,QQQ,QQQ,-0.005496276476775074,-0.005496276476775074,-0.015455281956823098,2020-10
2020-10-19,Turbulent,QQQ,-0.0164595552235355,-0.0164595552235355,-0.05096673983796905,2020-10
2020-10-20,QQQ,QQQ,0.0021469571381231007,0.0021469571381231007,0.006433756000762904,2020-10
2020-10-21,QQQ,QQQ,-0.000773928103161528,-0.000773928103161528,-0.0025976429483603987,2020-10
2020-10-22,Turbulent,QQQ,-3.509716517676455e-05,-3.509716517676455e-05,0.0005056036308744339,2020-10
2020-10-23,QQQ,QQQ,0.0019681877673248783,0.0019681877673248783,0.005831923758493394,2020-10
2020-10-26,Turbulent,QQQ,-0.015109424202690494,-0.015109424202690494,-0.04665676417154095,2020-10
2020-10-27,QQQ,QQQ,0.007777844427573852,0.007777844427573852,0.023343126653263484,2020-10
2020-10-28,QQQ,QQQ,-0.03976704887313973,-0.03976704887313973,-0.12482505531219422,2020-10
2020-10-29,Turbulent,QQQ,0.01733534798646621,0.01733534798646621,0.0496144359701386,2020-10
2020-10-30,QQQ,QQQ,-0.02568997363477459,-0.02568997363477459,-0.07209310383513354,2020-10
2020-11-02,Turbulent,QQQ,0.0022246958007881524,0.0022246958007881524,0.00034066430681999965,2020-11
2020-11-03,QQQ,QQQ,0.017149959146072254,0.017149959146072254,0.04907797904476228,2020-11
2020-11-04,QQQ,QQQ,0.04367094813364018,0.04367094813364018,0.1267823352536393,2020-11
2020-11-05,Turbulent,QQQ,0.025736736736286365,0.025736736736286365,0.07433745811806557,2020-11
2020-11-06,QQQ,QQQ,0.0007471232817232186,0.0007471232817232186,0.0033741971602671934,2020-11
2020-11-09,Turbulent,QQQ,-0.020645588986770592,-0.020645588986770592,-0.06297201924442179,2020-11
2020-11-10,QQQ,QQQ,-0.01807679682851779,-0.01807679682851779,-0.05546345353387204,2020-11
2020-11-11,QQQ,QQQ,0.022123083677545372,0.022123083677545372,0.06505435396179565,2020-11
2020-11-12,Turbulent,QQQ,-0.004704806710434735,-0.004704806710434735,-0.014739322952575986,2020-11
2020-11-13,QQQ,QQQ,0.008734138182342855,0.008734138182342855,0.025894134558269135,2020-11
2020-11-16,Turbulent,QQQ,0.00777239769356089,0.00777239769356089,0.022751259330322987,2020-11
2020-11-17,QQQ,QQQ,-0.0031766594515583585,-0.0031766594515583585,-0.009269458746836002,2020-11
2020-11-18,QQQ,QQQ,-0.007418100269247915,-0.007418100269247915,-0.023452946065000656,2020-11
2020-11-19,Turbulent,QQQ,0.007794279810453605,0.007794279810453605,0.024471795846190796,2020-11
2020-11-20,QQQ,QQQ,-0.006863948158519006,-0.006863948158519006,-0.020512966648435337,2020-11
2020-11-23,Turbulent,QQQ,3.445616363679319e-05,3.445616363679319e-05,0.0002078213798729958,2020-11
2020-11-24,QQQ,QQQ,0.013952070241841799,0.013952070241841799,0.040073348198270964,2020-11
2020-11-25,QQQ,QQQ,0.006128030573993332,0.006128030573993332,0.018666082965660965,2020-11
2020-11-27,Turbulent,QQQ,0.009172083585215388,0.009172083585215388,0.026948669110044104,2020-11
2020-11-30,Turbulent,QQQ,0.0020376477692922975,0.0020376477692922975,0.005139058322803631,2020-11
2020-12-01,QQQ,QQQ,0.012735196116568197,0.012735196116568197,0.03854614398614602,2020-12
2020-12-02,QQQ,QQQ,0.0012840296249582233,0.0012840296249582233,0.004010602564848998,2020-12
