date,fold,regime,holding,strategy_return,transaction_cost,qqq_return,tqqq_return,circuit_breaker,strategy_daily_ret,qqq_daily_ret,tqqq_daily_ret,strategy_cumret,qqq_cumret,tqqq_cumret,year,month
2016-08-24,56,Calm,TQQQ,-0.01927573951356698,0.0,-0.006464530385025147,-0.01927573951356698,False,-0.01927573951356698,-0.006464530385025147,-0.01927573951356698,4.076229003238481,1.3639646700678099,8.077914931275604,2016,8
2016-08-25,56,Calm,TQQQ,-0.004729986594369628,0.0,-0.001626682985340966,-0.004729986594369628,False,-0.004729986594369628,-0.001626682985340966,-0.004729986594369628,4.052218508103213,1.3601192489610634,8.034976515345843,2016,8
2016-08-26,56,Calm,TQQQ,0.00483474291506325,0.0,0.0014576187141894792,0.00483474291506325,False,0.00483474291506325,0.0014576187141894792,0.00483474291506325,4.076644685740616,1.363559402946068,8.078658304041173,2016,8
2016-08-29,56,Calm,TQQQ,0.0027726448767944056,0.0,0.0013702530842030214,0.0027726448767944056,False,0.0027726448767944056,0.0013702530842030214,0.0027726448767944056,4.09072041861984,1.366798077507652,8.10383019947604,2016,8
2016-08-30,56,Calm,TQQQ,-0.009026910511629072,0.0,-0.003249610535069003,-0.009026910511629072,False,-0.009026910511629072,-0.003249610535069003,-0.009026910511629072,4.044766940961236,1.3591069055406022,8.021650738952303,2016,8
2016-08-31,56,Calm,TQQQ,-0.002625760482049433,0.0,-0.0010294721882811997,-0.002625760482049433,False,-0.002625760482049433,-0.0010294721882811997,-0.002625760482049433,4.031520591286511,1.356678270592166,7.99796204495911,2016,8
2016-09-01,56,Calm,TQQQ,0.004442636111796849,0.0,0.002576402695113389,0.004442636111796849,False,0.004442636111796849,0.002576402695113389,0.004442636111796849,4.05387380636261,1.3627500228400349,8.037936716072622,2016,9
2016-09-02,56,Calm,TQQQ,0.011713850612720345,0.0,0.0032551780309815204,0.011713850612720345,False,0.011713850612720345,0.0032551780309815204,0.011713850612720345,4.113074129145882,1.3704411948070847,8.143805756611917,2016,9
2016-09-06,57,Turbulent,QQQ,-0.001,0.001,0.0,0.0,False,-0.001,0.0,0.0,4.107961055016736,1.3704411948070847,8.143805756611917,2016,9
2016-09-07,57,Calm,TQQQ,0.0008283946192931832,0.001,0.00059398657201859,0.0018283946192931833,False,0.0008283946192931832,0.00059398657201859,0.0018283946192931833,4.112192462470271,1.3718492050465598,8.160524241857168,2016,9
2016-09-08,57,Calm,TQQQ,-0.01713877218695259,0.0,-0.005851297905044794,-0.01713877218695259,False,-0.01713877218695259,-0.005851297905044794,-0.01713877218695259,4.024575760480137,1.3579708087619888,8.00352410376292,2016,9
2016-09-09,57,Calm,TQQQ,-0.0758053221288515,0.0,-0.02516442907571781,-0.0758053221288515,False,-0.0758053221288515,-0.02516442907571781,-0.0758053221288515,3.6436861763961215,1.2986338195822849,7.321009058782293,2016,9
2016-09-12,57,Turbulent,QQQ,0.016938583394381923,0.001,0.017938583394381924,0.05127536864589466,False,0.016938583394381923,0.017938583394381924,0.05127536864589466,3.722343641952345,1.3398680540480084,7.747671865777184,2016,9
2016-09-13,57,Turbulent,QQQ,-0.008940151628097692,0.0,-0.008940151628097692,-0.02359799224842818,False,-0.008940151628097692,-0.008940151628097692,-0.02359799224842818,3.680125173753308,1.3189492788550772,7.541244372896781,2016,9
2016-09-14,57,Turbulent,QQQ,0.004770425945272105,0.0,0.004770425945272105,0.012849736162227954,False,0.004770425945272105,0.004770425945272105,0.012849736162227954,3.7024513643093018,1.3300116546606975,7.650997109585619,2016,9
2016-09-15,57,Turbulent,QQQ,0.015538837847025588,0.0,0.015538837847025588,0.04637898997585799,False,0.015538837847025588,0.015538837847025588,0.04637898997585799,3.775521993542828,1.3662173279441499,8.052221617812267,2016,9
2016-09-16,57,Turbulent,QQQ,-0.0004771870188788885,0.0,-0.0004771870188788885,-0.0011240495381326099,False,-0.0004771870188788885,-0.0004771870188788885,-0.0011240495381326099,3.7732431764391388,1.3650881997514088,8.04204647228369,2016,9
2016-09-19,57,Calm,TQQQ,-0.014103270329064777,0.001,-0.00434827852150077,-0.013103270329064776,False,-0.014103270329064777,-0.00434827852150077,-0.013103270329064776,3.705924837575454,1.3548041375309747,7.923566093029391,2016,9
2016-09-20,57,Calm,TQQQ,0.005539163834062055,0.0,0.0018840425920545467,0.005539163834062055,False,0.005539163834062055,0.0018840425920545467,0.005539163834062055,3.7319917262415663,1.3592406888220294,7.972995187602763,2016,9
2016-09-21,57,Calm,TQQQ,0.029080618036811945,0.0,0.009828937455884645,0.029080618036811945,False,0.029080618036811945,0.009828937455884645,0.029080618036811945,3.8696009701857514,1.3824295179958392,8.23393543329959,2016,9
2016-09-22,57,Calm,TQQQ,0.023378671932414274,0.0,0.007955875110154276,0.023378671932414274,False,0.023378671932414274,0.007955875110154276,0.023378671932414274,3.983445773709491,1.4013838296997592,8.449812580439797,2016,9
2016-09-23,57,Calm,TQQQ,-0.017998869944368057,0.0,-0.006381564106521687,-0.017998869944368057,False,-0.017998869944368057,-0.006381564106521687,-0.017998869944368057,3.8937493813536834,1.3860592448461655,8.279726632805808,2016,9
2016-09-26,57,Calm,TQQQ,-0.0248293509999431,0.0,-0.00836665471086917,-0.0248293509999431,False,-0.0248293509999431,-0.00836665471086917,-0.0248293509999431,3.772240760258298,1.3660959110248605,8.049317043056352,2016,9
2016-09-27,57,Calm,TQQQ,0.028353366107886968,0.0,0.009885916602736078,0.028353366107886968,False,0.028353366107886968,0.009885916602736078,0.028353366107886968,3.9075498496888823,1.389486937875327,8.305895642204469,2016,9
2016-09-28,57,Calm,TQQQ,0.0054674164823598215,0.0,0.001687799649068289,0.0054674164823598215,False,0.0054674164823598215,0.001687799649068289,0.0054674164823598215,3.934381468625074,1.3935199130905263,8.356774849421777,2016,9
2016-09-29,57,Calm,TQQQ,-0.021207339486729038,0.0,-0.007245179789430178,-0.021207339486729038,False,-0.021207339486729038,-0.007245179789430178,-0.021207339486729038,3.8297363656629173,1.376178430990604,8.158342548689202,2016,9
2016-09-30,57,Calm,TQQQ,0.020555525688446874,0.0,0.0074678980098223935,0.020555525688446874,False,0.020555525688446874,0.0074678980098223935,0.020555525688446874,3.929014135595727,1.3939234891663816,8.34659709421238,2016,9
2016-10-03,57,Calm,TQQQ,-0.0022551011775387986,0.0,-0.0014320359907701308,-0.0022551011775387986,False,-0.0022551011775387986,-0.0014320359907701308,-0.0022551011775387986,3.9178987100144402,1.3904953045707455,8.32551957209924,2016,10
2016-10-04,57,Calm,TQQQ,-0.005689859956331422,0.0,-0.0015181938558559427,-0.005689859956331422,False,-0.005689859956331422,-0.0015181938558559427,-0.005689859956331422,3.889916555075035,1.386866069286894,8.272458671713968,2016,10
2016-10-05,58,Turbulent,QQQ,-0.001,0.001,0.0,0.0,False,-0.001,0.0,0.0,3.8850266385199603,1.386866069286894,8.272458671713968,2016,10
2016-10-06,58,Calm,TQQQ,-0.002551748198052927,0.001,-0.0005053841401728709,-0.0015517481980529269,False,-0.002551748198052927,-0.0005053841401728709,-0.0015517481980529269,3.872561280597677,1.3856597850307595,8.258070150678616,2016,10
2016-10-07,58,Calm,TQQQ,-0.006526857682736753,0.0,-0.00218969085006393,-0.006526857682736753,False,-0.006526857682736753,-0.00218969085006393,-0.006526857682736753,3.8407587665688023,1.380435927628112,8.197644044388344,2016,10
2016-10-10,58,Calm,TQQQ,0.017910368967865686,0.0,0.006330731018798552,0.017910368967865686,False,0.017910368967865686,0.006330731018798552,0.017910368967865686,3.92745854216248,1.3955058271934098,8.362377242858432,2016,10
2016-10-11,58,Calm,TQQQ,-0.04133692350387752,0.0,-0.014259280136220576,-0.04133692350387752,False,-0.04133692350387752,-0.014259280136220576,-0.04133692350387752,3.7237725653365814,1.36134763853551,7.97536537095595,2016,10
2016-10-12,58,Calm,TQQQ,-0.0020841518514880253,0.0,-0.00085090241222463,-0.0020841518514880253,False,-0.0020841518514880253,-0.00085090241222463,-0.0020841518514880253,3.7139275059985266,1.3593383621337791,7.956659346600292,2016,10
2016-10-13,58,Calm,TQQQ,-0.01172553850507363,0.0,-0.0035768890311111967,-0.01172553850507363,False,-0.01172553850507363,-0.0035768890311111967,-0.01172553850507363,3.658654167516815,1.350899270625583,7.8516376925549025,2016,10
2016-10-14,58,Calm,TQQQ,0.0022755151227022985,0.0,0.0011963217049011377,0.0022755151227022985,False,0.0022755151227022985,0.0011963217049011377,0.0022755151227022985,3.6692550055264395,1.3537117024490684,7.871779727984993,2016,10
2016-10-17,58,Calm,TQQQ,-0.006891978126397413,0.0,-0.0027317074659640728,-0.006891978126397413,False,-0.006891978126397413,-0.0027317074659640728,-0.006891978126397413,3.6370746021617792,1.347282050618761,7.810635616157505,2016,10
2016-10-18,58,Calm,TQQQ,0.025636598468516958,0.0,0.008902802677240196,0.025636598468516958,False,0.025636598468516958,0.008902802677240196,0.025636598468516958,3.755953421805959,1.3681794395432476,8.03651034370135,2016,10
2016-10-19,58,Calm,TQQQ,0.00039813775566344134,0.0,-8.501024018325865e-05,0.00039813775566344134,False,0.00039813775566344134,-8.501024018325865e-05,0.00039813775566344134,3.7578469464273567,1.367978120040295,8.04010811964862,2016,10
2016-10-20,58,Calm,TQQQ,-0.004217590209118605,0.0,-0.001187693331996642,-0.004217590209118605,False,-0.004217590209118605,-0.001187693331996642,-0.004217590209118605,3.7377802977296195,1.365165688216809,8.001980648153816,2016,10
2016-10-21,58,Calm,TQQQ,0.010868131709438345,0.0,0.0037377611001543354,0.010868131709438345,False,0.010868131709438345,0.0037377611001543354,0.010868131709438345,3.7892711180157272,1.3740061125216454,8.099815359483767,2016,10
2016-10-24,58,Calm,TQQQ,0.03644225928743494,0.0,0.01201857987110011,0.03644225928743494,False,0.03644225928743494,0.01201857987110011,0.03644225928743494,3.9638029778962798,1.4025382945994669,8.431433190281858,2016,10
2016-10-25,58,Calm,TQQQ,-0.009991337360076402,0.0,-0.0031781426965342696,-0.009991337360076402,False,-0.009991337360076402,-0.0031781426965342696,-0.009991337360076402,3.914207947755166,1.3949026850653419,8.33720055948873,2016,10
2016-10-26,58,Calm,TQQQ,-0.01918320312118227,0.0,-0.006795768473590202,-0.01918320312118227,False,-0.01918320312118227,-0.006795768473590202,-0.01918320312118227,3.819937698513651,1.3786274809008585,8.15808314457284,2016,10
2016-10-27,58,Calm,TQQQ,-0.013982033507621061,0.0,-0.0045616028143635745,-0.013982033507621061,False,-0.013982033507621061,-0.0045616028143635745,-0.013982033507621061,3.7525451681083872,1.3677771270896586,8.030034519179843,2016,10
2016-10-28,58,Calm,TQQQ,-0.017286460043980045,0.0,-0.006279690112953151,-0.017286460043980045,False,-0.017286460043980045,-0.006279690112953151,-0.017286460043980045,3.6703904859526713,1.3529082204749971,7.873937188268281,2016,10
2016-10-31,58,Calm,TQQQ,-0.005674492337155446,0.0,-0.0009393776319592817,-0.005674492337155446,False,-0.005674492337155446,-0.0009393776319592817,-0.005674492337155446,3.643888390928609,1.3506979511226298,7.823582099693054,2016,10
2016-11-01,58,Turbulent,QQQ,-0.008521739843140308,0.001,-0.007521739843140307,-0.020544460749494564,False,-0.008521739843140308,-0.007521739843140307,-0.020544460749494564,3.6043143822005357,1.3330166126844825,7.642306363575967,2016,11
2016-11-02,58,Turbulent,QQQ,-0.008009852767665193,0.0,-0.008009852767665193,-0.026053050467107597,False,-0.008009852767665193,-0.008009852767665193,-0.026053050467107597,3.567434501903066,1.3143294931123628,7.417147919733518,2016,11
2016-11-03,59,Turbulent,QQQ,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3.567434501903066,1.3143294931123628,7.417147919733518,2016,11
2016-11-04,59,Calm,TQQQ,-0.012351648452333719,0.001,-0.003507379697310964,-0.011351648452333718,False,-0.012351648452333719,-0.003507379697310964,-0.011351648452333718,3.5110191566064994,1.3062122608353324,7.321599415577412,2016,11
2016-11-07,59,Calm,TQQQ,0.07165089421941118,0.0,0.02375719440753654,0.07165089421941118,False,0.07165089421941118,0.02375719440753654,0.07165089421941118,3.834237713018249,1.361001393861042,7.917849455039262,2016,11
2016-11-08,59,Calm,TQQQ,0.01960129822455836,0.0,0.006532336995731303,0.01960129822455836,False,0.01960129822455836,0.006532336995731303,0.01960129822455836,3.9289950481195266,1.3764242506131334,8.092650881729202,2016,11
2016-11-09,59,Calm,TQQQ,0.014010868647533758,0.0,0.004611070426964181,0.014010868647533758,False,0.014010868647533758,0.004611070426964181,0.014010868647533758,3.998054550303074,1.387382110197056,8.220046818890992,2016,11
2016-11-10,59,Calm,TQQQ,-0.047557428731878515,0.0,-0.01614983314330176,-0.047557428731878515,False,-0.047557428731878515,-0.01614983314330176,-0.047557428731878515,3.7603599272289943,1.34882628746807,7.781565099397001,2016,11
2016-11-11,59,Turbulent,QQQ,-0.0005678322886003553,0.001,0.0004321677113996447,-0.0008433891464144638,False,-0.0005678322886003553,0.0004321677113996447,-0.0008433891464144638,3.7576568411569546,1.3498413743492006,7.7741588227036384,2016,11
2016-11-14,59,Turbulent,QQQ,-0.010103766669618541,0.0,-0.010103766669618541,-0.033766971937251866,False,-0.010103766669618541,-0.010103766669618541,-0.033766971937251866,3.709586586539791,1.3260991253921603,7.477882047964414,2016,11
2016-11-15,59,Turbulent,QQQ,0.013870771929334502,0.0,0.013870771929334502,0.04630445295447716,False,0.013870771929334502,0.013870771929334502,0.04630445295447716,3.774912187963137,1.3583639158454996,7.870445738407989,2016,11
2016-11-16,59,Turbulent,QQQ,0.005937082475692135,0.0,0.005937082475692135,0.01628264991793027,False,0.005937082475692135,0.005937082475692135,0.01628264991793027,3.8032612354372617,1.3723657169215708,8.014880100982483,2016,11
2016-11-17,59,Turbulent,QQQ,0.00727040829624892,0.0,0.00727040829624892,0.02316989720699647,False,0.00727040829624892,0.00727040829624892,0.02316989720699647,3.8381829057724355,1.389613784311614,8.223753946255645,2016,11
2016-11-18,59,Turbulent,QQQ,-0.0037363131464592803,0.0,-0.0037363131464592803,-0.011242549583668549,False,-0.0037363131464592803,-0.0037363131464592803,-0.011242549583668549,3.8201059393766235,1.3806854389143304,8.120055435167307,2016,11
2016-11-21,59,Turbulent,QQQ,0.010399039180810199,0.0,0.010399039180810199,0.03004983617813184,False,0.010399039180810199,0.010399039180810199,0.03004983617813184,3.870230409895857,1.4054422800707846,8.394111606929565,2016,11
